Curve Name,Year,Quarter,Deal ID,Deal Name,Product Name,Instrument,Status,Buy/Sell,Strategy,Region ID,Group,Volume (MWh),Fixed Earnings,VW Fixed Rate,Floating Earnings,VW Floating Rate,TW Floating Price,Total Earnings
Demand Model (P90),2026,1,1727,Consumption SA1 Occupier Non-TOU,Consumption SA1 Occupier Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail,-2143.9536227352396,0.0,-0.0,162150.87133684737,-75.63170658979858,103.30231931306251,162150.87133684737
Demand Model (P90),2025,4,2280,Consumption NSW1 SBS TOU,Consumption NSW1 SBS TOU,Retail Customer,Contracted,Sell,NSW Renewable Retailer,NSW1,retail,1145.0133707237242,142532.4344038524,124.48102183624502,-143202.62405464367,-125.06633347358219,123.94710234184747,-670.1896507913154
Demand Model (P90),2025,3,1737,Consumption SA1 Sarstedt TOU,Consumption SA1 Sarstedt TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,SA1,retail,445.53389305114723,27211.53675792595,61.07624399026825,-62485.898148991546,-140.2494829766367,129.23256912709473,-35274.36139106558
Demand Model (P90),2025,2,1731,Consumption SA1 SA Government Non-TOU,Consumption SA1 SA Government Non-TOU,Retail Customer,Contracted,Sell,SA Renewable Retailer,VIC1,retail,7.034247601658108,457.22609410777693,64.99999999999999,-862.7742630293204,-122.65338269098572,123.78729848973069,-405.54816892154315
Demand Model (P90),2026,3,2859,H002562,Q326 NSW TFS Solar,Swap,Hypothetical,Sell,Value Solar,NSW1,wholesale,11611.875,557370.0,48.0,-461148.998993799,-39.71356899672094,135.5953236653641,96221.00100620116
Demand Model (P90),2025,2,2449,SE001904,BVM2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,4368.000008736024,-413431.19999999594,-94.64999981069855,540702.9208845493,123.78729848972996,123.78729848973069,127271.72088454952
Demand Model (P90),2025,2,2477,SE001933,BVM2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,4368.000008736024,-412776.0,-94.49999981099948,540702.9208845493,123.78729848972996,123.78729848973069,127926.9208845494
Demand Model (P90),2025,2,2527,SE001982,FVS-Q225,Swap,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,21839.999991263925,-2025660.0087360006,-92.75000043710035,2703514.597934313,123.78729848973114,123.78729848973065,677854.5891983119
Demand Model (P90),2025,2,2524,SE001979,BQM2025,Futures,Contracted,Buy,Portfolio Optimisation,QLD1,wholesale,2183.999991263982,-215670.00873599979,-98.75000439500074,246015.26558142737,112.64435282302678,112.64435282302573,30345.256845427197
Demand Model (P90),2025,2,2174,SE001646,FQS-Cal25,Swap,Contracted,Sell,Value Solar,QLD1,wholesale,10920.000008735879,1034670.008736004,94.75000072420141,-1230076.3338115038,-112.64435282302715,112.64435282302576,-195406.32507550213
Demand Model (P90),2025,2,2450,SE001905,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,4368.000008736026,428063.99126399576,97.99999780399845,-492030.5341150374,-112.64435282302506,112.64435282302573,-63966.542851037535
Demand Model (P90),2026,2,2779,SE002212,Cal26 TFS VIC Solar,Swap,Contracted,Sell,VIC Renewable Retailer,VIC1,wholesale,3710.6250008400007,85344.3741600001,22.999999768416394,-182983.80667117308,-49.31347323692093,110.89057203387449,-97639.43251117323
Demand Model (P90),2025,3,2378,SE001848,BVU2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,2207.9999911679815,-216384.00883199988,-98.00000439200078,248238.4382218616,112.42682935453688,112.42682935453588,31854.429389861543
Demand Model (P90),2026,4,495,SE000350,AlintaCCap,Cap,Contracted,Sell,SA Renewable Retailer,SA1,wholesale,39280.234692884005,0.0,0.0,-757806.1181355978,-19.292301180493755,68.73900870205958,-757806.1181355978
Demand Model (P90),2025,4,2176,SE001648,BVZ2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,4416.000008832024,202738.56883200165,45.91000190818012,-274466.9516805151,-62.1528421946512,62.15284219465155,-71728.38284851515
Demand Model (P90),2025,2,2376,SE001846,BVM2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,10920.000008735875,-1105650.0,-101.24999991900116,1351757.3005892653,123.78729848973214,123.78729848973069,246107.30058926478
Demand Model (P90),2025,2,2248,SE001720,BVM2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,0.0,-0.0,NaN,0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2025,2,2769,SE002203,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,2183.9999912639814,239148.0,109.50000043800094,-270351.45882016607,-123.78729848973178,123.78729848973069,-31203.458820165946
Demand Model (P90),2026,1,1952,SE001547,FSS-Fin26,Swap,Contracted,Buy,SA Renewable Retailer,SA1,wholesale,10799.583341972879,-872066.3455270012,-80.74999913540101,1115622.0068405254,103.30231931306365,103.30231931306253,243555.66131352537
Demand Model (P90),2025,2,2803,SE002236,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,4368.000008736024,477203.9912639977,109.24999778149888,-540702.9208845493,-123.78729848972996,123.78729848973069,-63498.929620549454
Demand Model (P90),2025,2,1899,SE001494,FVF-Fin25,Floor,Contracted,Sell,SA Renewable Retailer,VIC1,wholesale,43680.000008735624,611519.991264001,13.999999797200143,-100351.67024154736,-2.297428347561307,123.78729848973069,511168.32102245116
Demand Model (P90),2025,2,2831,SE002256,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,4368.000008736024,441167.9912639963,100.9999977979986,-540702.9208845493,-123.78729848972996,123.78729848973069,-99534.92962054948
Demand Model (P90),2025,3,2176,SE001648,BVU2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,0.0,0.0,NaN,-0.0,NaN,112.42682935453588,0.0
Demand Model (P90),2025,2,499,SE000354,Nevertire FVS,Swap,Contracted,Buy,NSW Renewable Retailer,NSW1,wholesale,19792.499994539976,-1395371.25,-70.50000001944836,3146002.1651799357,158.94920631793872,141.91026451923028,1750630.9151799353
Demand Model (P90),2026,1,2779,SE002212,Cal26 TFS VIC Solar,Swap,Contracted,Sell,VIC Renewable Retailer,VIC1,wholesale,4693.958334177002,107961.04082300003,22.999999816131513,-353267.39070777193,-75.26001842317392,85.76117347636414,-245306.3498847721
Demand Model (P90),2026,3,2874,H002577,Q326 NSW 17to22,Swap,Hypothetical,Buy,NSW Renewable Retailer,NSW1,wholesale,4599.999998159994,-800400.0,-174.00000006960022,1501423.3110663197,326.39637210149806,135.5953236653641,701023.3110663199
Demand Model (P90),2025,2,2292,SE001762,BVM2025,Futures,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,0.0,-0.0,NaN,0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2025,3,2870,H002573,Q325 NSW 17to22,Swap,Hypothetical,Buy,NSW Renewable Retailer,NSW1,wholesale,4599.999998159994,-823400.0018399995,-179.00000047160012,1527097.4818166061,331.97771357118415,137.8574520536028,703697.4799766076
Demand Model (P90),2026,1,497,SE000352,Load Following SACOME Swap,Swap,Contracted,Buy,SA Renewable Retailer,SA1,wholesale,47093.61375972598,-2817701.4724119985,-59.831923003149754,4650035.924498492,98.74026546833319,103.30231931306253,1832334.4520864917
Demand Model (P90),2025,2,2431,SE001889,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,4368.000008736026,457547.9912639969,104.74999779049868,-492030.5341150374,-112.64435282302506,112.64435282302573,-34482.542851037506
Demand Model (P90),2025,3,2732,SE002172,BNU2025,Futures,Contracted,Buy,Portfolio Optimisation,NSW1,wholesale,4416.000008832026,-591302.4088319939,-133.90000173219784,608778.5094862669,137.85745205360197,137.85745205360286,17476.10065426708
Demand Model (P90),2026,3,2778,SE002211,FVS-Cal26,Swap,Contracted,Buy,VIC Renewable Retailer,VIC1,wholesale,11040.00000883187,-841248.0,-76.1999999390409,1175113.2731747506,106.44141958647408,106.44141958647273,333865.2731747492
Demand Model (P90),2025,3,2502,SE001959,FVS-Q325,Swap,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,44160.0000088316,-3875040.0,-87.74999998245079,4964768.785289263,112.426829354537,112.4268293545359,1089728.7852892606
Demand Model (P90),2025,2,2371,SE001841,FVS-Q225,Swap,Contracted,Buy,Portfolio Optimisation,VIC1,wholesale,24024.000008736115,-2494171.6712640226,-103.81999959861135,2973866.059998695,123.78729848973005,123.78729848973065,479694.38873469544
Demand Model (P90),2025,3,2897,H002594,GVU2025,$300 Cap,Hypothetical,Buy,Value Solar,VIC1,wholesale,143520.00000883132,-2296320.008831994,-16.00000006055388,2303496.000141753,16.05000000000007,112.42682935453591,7175.99130974881
Demand Model (P90),2026,3,495,SE000350,AlintaCCap,Cap,Contracted,Sell,SA Renewable Retailer,SA1,wholesale,33363.69653327501,0.0,0.0,-834690.4273474398,-25.01792409348191,122.68781141006147,-834690.4273474398
Demand Model (P90),2025,3,2207,SE001679,FVS-Cal25,Swap,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,11040.000008831874,833519.991168003,75.49999913960113,-1241192.1970670312,-112.42682935453728,112.42682935453583,-407672.20589903026
Demand Model (P90),2025,2,2205,SE001677,FVS-Fin25,Swap,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,10920.000008735873,851760.0,77.9999999376009,-1351757.300589266,-123.78729848973222,123.78729848973074,-499997.300589265
Demand Model (P90),2025,3,1921,SE001516,FVS-Cal25,Swap,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,22079.999991167922,1355712.0088320114,61.40000042456073,-2482384.391155201,-112.4268293545364,112.42682935453583,-1126672.3823231999
Demand Model (P90),2025,4,2218,SE001690,BNZ2025,Futures,Contracted,Buy,Option Book,NSW1,wholesale,0.0,-0.0,NaN,0.0,NaN,123.94710234184754,0.0
Demand Model (P90),2025,2,2894,H002591,BVM2025,Futures,Hypothetical,Sell,Value Solar,VIC1,wholesale,163800.0,17428320.0,106.4,-20276359.49261789,-123.78729848973072,123.78729848973069,-2848039.492617885
Demand Model (P90),2025,2,2466,SE001921,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,2183.9999912639814,204750.0,93.7500003750008,-270351.45882016607,-123.78729848973178,123.78729848973069,-65601.45882016594
Demand Model (P90),2025,4,1952,SE001547,FSS-Fin26,Swap,Contracted,Buy,SA Renewable Retailer,SA1,wholesale,11040.000008831874,-891479.991168001,-80.74999913540101,768565.695687318,69.61645788699947,69.61645788699882,-122914.29548068055
Demand Model (P90),2025,4,1921,SE001516,FVS-Cal25,Swap,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,22079.99999116792,1355712.0088320111,61.40000042456073,-1372334.7551089711,-62.152842194651726,62.15284219465154,-16622.746276972623
Demand Model (P90),2025,2,2176,SE001648,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,0.0,0.0,NaN,-0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2025,2,2267,SE001739,BSM2025,Futures,Contracted,Buy,Portfolio Optimisation,SA1,wholesale,0.0,-0.0,NaN,0.0,NaN,141.6378036359102,0.0
Demand Model (P90),2025,2,2197,SE001669,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,0.0,0.0,NaN,-0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2025,2,2534,SE001989,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,4368.000008736026,421511.99126399565,96.49999780699844,-492030.5341150374,-112.64435282302506,112.64435282302573,-70518.54285103754
Demand Model (P90),2026,1,499,SE000354,Nevertire FVS,Swap,Contracted,Buy,NSW Renewable Retailer,NSW1,wholesale,31723.041661267063,-2236474.4375,-70.50000001199986,4629499.171357679,145.93490815889092,120.14625717726452,2393024.733857681
Demand Model (P90),2025,2,1919,SE001514,FSS-Q225,Swap,Contracted,Sell,Portfolio Optimisation,SA1,wholesale,10920.000008735877,995030.4087360078,91.12000072710573,-1546684.8169414878,-141.63780363591187,141.6378036359101,-551654.4082054868
Demand Model (P90),2026,3,2457,SE001912,GSU2026,$300 Cap,Contracted,Sell,Portfolio Optimisation,SA1,wholesale,4416.000008832024,100464.0088319993,22.750001954499712,-99801.60019960314,-22.599999999999863,122.68781141006147,662.4086323965114
Demand Model (P90),2025,2,1915,SE001510,BSM2025,Futures,Contracted,Buy,Portfolio Optimisation,SA1,wholesale,0.0,-0.0,NaN,0.0,NaN,141.6378036359102,0.0
Demand Model (P90),2025,2,2722,SE002161,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,4368.000008736024,449904.00873600336,103.0000017940002,-540702.9208845493,-123.78729848972996,123.78729848973069,-90798.91214854945
Demand Model (P90),2025,2,2185,SE001657,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,0.0,0.0,NaN,-0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2026,4,2875,H002578,Q426 NSW 18to22,Swap,Hypothetical,Buy,NSW Renewable Retailer,NSW1,wholesale,3679.9999985279956,-640320.0,-174.00000006960022,761678.333478632,206.9778080932892,123.17664918805716,121358.33347863206
Demand Model (P90),2026,2,2237,SE001709,GSM2026,$300 Cap,Contracted,Buy,SA Renewable Retailer,SA1,wholesale,4368.000008736026,-92601.59126400083,-21.19999795760007,97188.00019437604,22.24999999999988,125.59590410091347,4586.408930375896
Demand Model (P90),2025,4,2856,H002559,Q425 NSW TFS Solar,Swap,Hypothetical,Sell,Value Solar,NSW1,wholesale,14604.375,627988.125,43.0,-1312242.3631405393,-89.8526888785408,123.94710234184754,-684254.2381405394
Demand Model (P90),2025,2,2196,SE001668,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,0.0,0.0,NaN,-0.0,NaN,123.78729848973069,0.0
Demand Model (P90),2025,2,2452,SE001907,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,4368.000008736026,429156.0,98.24999980349942,-492030.5341150374,-112.64435282302506,112.64435282302573,-62874.5341150375
Demand Model (P90),2025,2,1896,SE001491,BSM2025,Futures,Contracted,Sell,Portfolio Optimisation,SA1,wholesale,0.0,0.0,NaN,-0.0,NaN,141.6378036359102,0.0
Demand Model (P90),2026,1,1977,SE001572,GSH2026,$300 Cap,Contracted,Buy,Portfolio Optimisation,SA1,wholesale,0.0,-0.0,NaN,0.0,NaN,103.30231931306247,0.0
Demand Model (P90),2025,2,2405,SE001874,FQS-Q225,Swap,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,21839.99999126392,2260440.0,103.50000004140037,-2460152.664670823,-112.64435282302624,112.64435282302576,-199712.66467082163
Demand Model (P90),2025,2,2313,SE001783,BVM2025,Futures,Contracted,Buy,VIC Renewable Retailer,VIC1,wholesale,8735.99999126407,-877968.0,-100.5000001004992,1081405.8385248813,123.78729848972966,123.78729848973069,203437.8385248815
Demand Model (P90),2026,3,499,SE000354,Nevertire FVS,Swap,Contracted,Buy,NSW Renewable Retailer,NSW1,wholesale,22770.0,-1605285.0,-70.5,3374032.9065273115,148.1788716085776,135.59532366536413,1768747.906527313
Demand Model (P90),2025,2,2704,SE002154,BVM2025,Futures,Contracted,Sell,Portfolio Optimisation,VIC1,wholesale,8735.99999126407,919463.9912639996,105.2499991052491,-1081405.8385248813,-123.78729848972966,123.78729848973069,-161941.84726088148
Demand Model (P90),2026,4,2420,Energy Kootingal Solar 202407,Energy Kootingal Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2128.023641065607,-121552.71037766764,-57.120000000000076,203393.8473623494,95.57875365543401,123.17664918805721,81841.13698468186
Demand Model (P90),2026,2,1758,Energy Nyngan Solar 202212,Energy Nyngan Solar 202212,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2985.9325561337646,-180378.6927497627,-60.409500000000016,127731.8496000719,42.777874985046964,134.6473410557191,-52646.8431496908
Demand Model (P90),2026,4,2419,Energy Gunnedah Solar 202407,Energy Gunnedah Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2128.023641065607,-121552.71037766764,-57.120000000000076,203393.8473623494,95.57875365543401,123.17664918805721,81841.13698468186
Demand Model (P90),2025,4,1756,Energy Mortons Lane Wind 202212,Energy Mortons Lane Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,14775.836708156543,-838268.6784618207,-56.73240000000003,677202.568745715,45.831757762447815,62.15284219465156,-161066.10971610583
Demand Model (P90),2026,1,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa,57288.93053957274,-2776526.981236401,-48.46533099999999,6089121.782633334,106.28792901670995,120.14625717726447,3312594.801396931
Demand Model (P90),2026,1,2714,Energy Hillston 1 Solar 202409,Energy Hillston 1 Solar 202409,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,37050.99312070193,-2074855.6147593083,-56.0,3938073.326811774,106.28792901670991,120.14625717726447,1863217.7120524659
Demand Model (P90),2025,3,1991,Energy Starfish Hill Wind 202403,Energy Starfish Hill Wind 202403,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa,15424.90824999999,-1147242.9760020007,-74.3760000000001,1477911.129222458,95.81328493298876,129.28318002947552,330668.15322045767
Demand Model (P90),2025,3,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa,44675.31412735001,-2384695.0006027743,-53.378359999999994,4358566.371037172,97.56095633961931,112.4268293545359,1973871.370434397
Demand Model (P90),2025,3,1756,Energy Mortons Lane Wind 202212,Energy Mortons Lane Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,17815.839586269023,-1010735.3377440489,-56.73240000000001,1441246.28442592,80.89690510778475,112.4268293545359,430510.9466818715
Demand Model (P90),2026,3,1761,Energy Wagga Wagga Solar 202303,Energy Wagga Wagga Solar 202303,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,7799.453173853278,-463534.6987968707,-59.431692000000034,294861.780989424,37.805442819749516,135.59532366536408,-168672.91780744668
Demand Model (P90),2025,4,2419,Energy Gunnedah Solar 202407,Energy Gunnedah Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2653.5462146261993,-148598.5880190671,-55.99999999999998,211928.6097545908,79.86618382090053,123.94710234184757,63330.021735523624
Demand Model (P90),2026,1,1764,Energy Woods Point Solar 202304,Energy Woods Point Solar 202304,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa,3429.271927097954,-240043.890988966,-69.99849999999996,357446.1184518221,104.23382165389066,104.67072501655166,117402.22746285575
Demand Model (P90),2026,1,1991,Energy Starfish Hill Wind 202403,Energy Starfish Hill Wind 202403,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa,24148.366023333314,-1853609.2572582483,-76.75920000000008,1687496.5001812675,69.88035954692451,103.03851992902368,-166112.75707698017
Demand Model (P90),2025,2,1754,Energy Ferguson Wind 202212,Energy Ferguson Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,5337.181682635418,-319612.85531927604,-59.88420000000003,452403.130580961,84.76442390051285,123.78729848973069,132790.27526168496
Demand Model (P90),2025,4,1991,Energy Starfish Hill Wind 202403,Energy Starfish Hill Wind 202403,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa,22739.536105126448,-1691275.737354886,-74.37600000000006,1387381.1739241662,61.01185035218868,69.6164578869988,-303894.56343071954
Demand Model (P90),2025,3,1766,Energy Numurkah Solar 201810,Energy Numurkah Solar 201810,Intermittent Generator,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,17767.61049999999,-1041140.2214153252,-58.59765000000004,1262356.7588718098,71.04820081866441,112.4268293545359,221216.53745648527
Demand Model (P90),2025,4,1994,Energy Collector Wind 202403,Energy Collector Wind 202403,Wind Farm,Contracted,Buy,NSW Renewable Retailer,NSW1,ppa,13378.382589787845,-1174688.8832963218,-87.805,1777680.3393898802,132.87707444895779,124.02771820059833,602991.4560935581
Demand Model (P90),2025,2,2443,Energy Cathedral Rocks Wind 202408,Energy Cathedral Rocks Wind 202408,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa,26466.999999999993,-2037959.0000000005,-77.00000000000004,2871292.0437128926,108.48573860705382,141.63780363591013,833333.0437128923
Demand Model (P90),2026,1,2712,Energy Hay Solar 202409,Energy Hay Solar 2024,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2179.470183570701,-122050.33027995931,-56.00000000000002,231651.37216539853,106.28792901670998,120.14625717726447,109601.04188543916
Demand Model (P90),2026,3,2706,Energy Kerang Solar 202408,Energy Kerang Solar 202408,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa,12426.361983177689,-636851.0516378569,-51.25000000000003,763794.8935069161,61.465688392218986,106.44141958647268,126943.84186905915
Demand Model (P90),2025,2,2419,Energy Gunnedah Solar 202407,Energy Gunnedah Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,331.72685421737214,-18576.703836172837,-55.99999999999999,19091.067471073904,57.55056374954804,129.8284342169681,514.3636349010618
Demand Model (P90),2026,4,2706,Energy Kerang Solar 202408,Energy Kerang Solar 202408,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa,17528.371854516547,-898329.0575439731,-51.25000000000001,814222.8785681719,46.45171184900271,60.82514206348518,-84106.1789758011
Demand Model (P90),2026,2,1761,Energy Wagga Wagga Solar 202303,Energy Wagga Wagga Solar 202303,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,8933.910207952227,-530957.3998346726,-59.431691999999984,382173.69400341524,42.77787498504696,134.6473410557191,-148783.70583125748
Demand Model (P90),2025,2,1761,Energy Wagga Wagga Solar 202303,Energy Wagga Wagga Solar 202303,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,5717.07199486701,-330553.28178872174,-57.81863200000003,253195.5231936281,44.28762195420243,141.91026451923034,-77357.75859509368
Demand Model (P90),2026,4,2426,Energy Ginan Solar 202406,Energy Ginan Solar 202406,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa,22617.254005827803,-1116799.2917505666,-49.37820000000001,1050610.1658944155,46.45171184900271,60.82514206348518,-66189.12585615102
Demand Model (P90),2026,4,1752,Energy Blue Grass Solar 202203,Energy Blue Grass Solar 202203,Intermittent Generator,Contracted,Buy,Value Solar,QLD1,ppa,26733.614283084768,-1019598.6618654272,-38.139200000000024,1622420.900175545,60.688423308407785,108.9038967148921,602822.2383101179
Demand Model (P90),2026,1,1755,Energy Moree Solar 202202,Energy Moree Solar 202202,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,9059.660885750001,-348796.94410137483,-38.49999999999998,675223.8835939398,74.53081214728509,120.00129918226364,326426.93949256465
Demand Model (P90),2026,4,1762,Energy Waubra Wind 202208,Energy Waubra Wind 202208,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa,52805.77878450835,-2874995.840304496,-54.444719999999975,2546859.922327749,48.23070468709614,60.82514206348518,-328135.91797674703
Demand Model (P90),2025,3,1759,Energy Renmark Solar 202212,Energy Renmark Solar 202212,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa,2141.883655237749,-146267.09293253074,-68.28900000000004,121564.91009515703,56.756075334849754,129.28318002947552,-24702.182837373603
Demand Model (P90),2025,4,1754,Energy Ferguson Wind 202212,Energy Ferguson Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,7826.505244295285,-468684.0053504276,-59.884199999999986,405630.42122772674,51.827783738264216,62.15284219465156,-63053.584122700755
Demand Model (P90),2026,2,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa,54941.15903286128,-2662741.4580512615,-48.46533099999999,2350266.0326413237,42.777874985046964,134.6473410557191,-312475.425409939
Demand Model (P90),2026,2,2426,Energy Ginan Solar 202406,Energy Ginan Solar 202406,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa,24677.176241782563,-1218514.5439019876,-49.37819999999999,1138151.1768561958,46.12161317424627,110.89057203387448,-80363.3670457917
Demand Model (P90),2026,1,1758,Energy Nyngan Solar 202212,Energy Nyngan Solar 202212,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,3113.528833672431,-188086.72007773476,-60.40950000000001,330930.53166485496,106.28792901670991,120.14625717726447,142843.8115871203
Demand Model (P90),2025,3,2714,Energy Hillston 1 Solar 202409,Energy Hillston 1 Solar 202409,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,21023.622953006445,-1177322.88536836,-55.99999999999996,600916.1535011625,28.582901950076575,100.55542368883026,-576406.731867198
Demand Model (P90),2025,2,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa,35158.46413955648,-1662406.4495266848,-47.283250000000024,1557084.7683030602,44.28762195420242,141.91026451923034,-105321.68122362453
Demand Model (P90),2026,4,1758,Energy Nyngan Solar 202212,Energy Nyngan Solar 202212,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,3040.033772950869,-186948.71392828462,-61.49560428955996,290562.6390890705,95.57875365543393,123.17664918805721,103613.92516078602
Demand Model (P90),2025,2,1765,Energy Wemen Solar 201806,Energy Wemen Solar 201806,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa,26575.43457825,-1943886.7376606755,-73.14600000000004,1911176.7176935216,71.91516330866237,123.78729848973069,-32710.019967152715
Demand Model (P90),2026,4,1754,Energy Ferguson Wind 202212,Energy Ferguson Wind 202212,Wind Farm,Contracted,Buy,VIC Renewable Retailer,VIC1,ppa,7078.011523934221,-434471.7047771116,-61.38330000000001,331231.3190861981,46.79722800198091,60.82514206348518,-103240.3856909132
Demand Model (P90),2026,1,2716,Energy Hillston 2 Solar 202409,Energy Hillston 2 Solar 202409,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2179.470183570701,-122050.33027995931,-56.00000000000002,231651.37216539853,106.28792901670998,120.14625717726447,109601.04188543916
Demand Model (P90),2026,4,1805,Energy Waubra Wind 202401,Energy Waubra Wind 202401,Wind Farm,Contracted,Buy,SA Renewable Retailer,VIC1,ppa,57465.11220667082,-4166255.1140509597,-72.50060000000002,2771582.856650786,48.23070468709618,60.82514206348518,-1394672.257400174
Demand Model (P90),2025,4,2421,Energy Temora Solar 202407,Energy Temora Solar 202407,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,2653.5462146261993,-148598.5880190671,-55.99999999999998,211928.6097545908,79.86618382090053,123.94710234184757,63330.021735523624
Demand Model (P90),2025,3,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa,47964.55160391052,-2267919.884625604,-47.28325000000004,1656722.115920097,34.54055256476171,137.8574520536028,-611197.7687055068
Demand Model (P90),2026,1,2443,Energy Cathedral Rocks Wind 202408,Energy Cathedral Rocks Wind 202408,Wind Farm,Contracted,Buy,SA Renewable Retailer,SA1,ppa,33353.801361036785,-2619607.5588958277,-78.53999999999996,3055507.729735445,91.60898023770164,103.03851992902368,435900.17083961697
Demand Model (P90),2025,2,1757,Energy Mulwala Solar 202209,Energy Mulwala Solar 202209,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,1910.786094541114,-114425.89664271884,-59.88419999999993,73627.0357639841,38.53232759769797,141.91026451923034,-40798.8608787349
